ticker,cik,company_name,merged_from_ciks,exchange,sic,sic_description,taxonomy,filing_form,reporting_currency,fiscal_year_end,latest_fiscal_year,period_end,gate0_pass,gate0_status,gate0_not_evaluable,imputed_fields,resolution_basis,resolution_basis_goodwill,resolution_basis_intangibles,carried_forward_fields,carry_forward_age_days,sbc_unverified,fcf_after_sbc_multiple,tangible_book,income_quality,fcf,fcf_after_sbc,sbc_pct_revenue,net_cash,effective_tax,ni_vs_oi,acq_intensity,bs_acq_intensity,acq_cf_bs_disagreement,buyback_pct_fcf,fcf_per_share,revenue,net_income,operating_income,ocf,capex,capex_broken,capex_suspect,capex_vs_dep_amort,sbc,equity,goodwill,intangibles,cash,total_debt,shares_diluted,fail_tangible_book,test_tangible_book,fail_income_quality,test_income_quality,fail_fcf,test_fcf,fail_fcf_after_sbc,test_fcf_after_sbc,fail_sbc,test_sbc,warn_sbc,fail_ni_over_oi,test_ni_vs_oi,fail_tax_anomaly,test_tax_anomaly,warn_inorganic,tangible_book_yrs_negative,growth_basis,short_history,revenue_cagr_3y,revenue_cagr_5y,fcf_per_share_cagr_3y,fcf_per_share_cagr_5y,fcf_per_share_earliest,fcf_per_share_latest,fcf_per_share_delta_abs,fcf_inflection,fcf_inflection_years,operating_margin_latest,operating_margin_5y_ago,operating_margin_delta,income_quality_3y_avg,income_quality_direction,ttm_revenue,ttm_net_income,ttm_ocf,ttm_capex,ttm_sbc,ttm_fcf_after_sbc,revenue_growth_yoy_q1,revenue_growth_yoy_q2,revenue_growth_yoy_q3,revenue_growth_yoy_q4,revenue_accel_4q,quarters_of_accelerating_revenue,fcf_growth_yoy_q1,fcf_growth_yoy_q2,fcf_growth_yoy_q3,fcf_growth_yoy_q4,fcf_accel_4q,quarters_of_accelerating_fcf,acq_disagreement,acquisitions,buybacks,dep_amort,dividends,gi_delta,operating_margin,pretax_income,sec_download_date,source_tag_capex,source_tag_equity,source_tag_goodwill,source_tag_intangibles,source_tag_net_income,source_tag_ocf,source_tag_operating_income,source_tag_sbc,tax_expense,ttm_acquisitions,ttm_buybacks,ttm_cash,ttm_dep_amort,ttm_dividends,ttm_equity,ttm_goodwill,ttm_intangibles,ttm_operating_income,ttm_pretax_income,ttm_shares_diluted,ttm_tax_expense,ttm_total_debt,price,ma_200,as_of,market_cap,market_cap_derived,pct_vs_200ma,momentum_not_evaluated,fwd_trail_ratio,adjusted_eps_guard,rejected_because,ev,p_fcf_after_sbc,ev_fcf_after_sbc
SBSW,1786909,Sibanye Stillwater Limited,"",NYSE,1040,Gold and Silver Ores,ifrs-full,20-F,ZAR,1231,2024,2024-12-31,false,fail,ni_vs_oi,"",reported,reported,reported,"",,false,,41921000000.0,-1.7711033274956218,-11456000000.0,-11707000000.0,0.002238493164123465,-25638000000.0,-0.35500711912672045,,0.02399022554379331,0.01387687395767375,true,,-4.135920471057566,112129000000.0,-5710000000.0,,10113000000.0,21569000000.0,false,false,2.4482406356413167,251000000.0,43979000000.0,782000000.0,1276000000.0,16049000000.0,41687000000.0,2830567000.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,,NOT_EVALUABLE,true,FAIL,false,0,insufficient,false,-0.13323777027834693,0.08985394918704648,,,0.5559138022550001,-4.135920471057566,-4.6918342733125655,false,0,,,,-0.38058083810730653,falling,,,,,,,,,,,,,,,,,,,true,2690000000.0,,8810000000.0,173000000.0,1556000000.0,,-4214000000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,AdjustmentsForSharebasedPayments,1496000000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
BWMX,1788257,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V","",NYSE,5961,Retail-Catalog & Mail-Order Houses,ifrs-full,20-F,MXN,1231,2024,2024-12-31,false,fail,"fcf,sbc,ni_vs_oi","",reported,reported,reported,"",,true,,-2005571000.0,2.5257546498913594,,,,-4528385000.0,0.39741459473467583,,,0.10768132337282861,false,,,14100758000.0,711522000.0,,1797130000.0,,false,false,,,1164370000.0,1599718000.0,1570223000.0,296558000.0,4824943000.0,37244.0,true,FAIL,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,false,PASS,true,3,insufficient,false,0.11884770548771284,0.35521117807989366,,,,,,false,0,,,,2.1431538380567723,rising,,,,,,,,,,,,,,,,,,,false,,,392186000.0,998054000.0,1518388282.0,,1180782000.0,2026-08-14,,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,,469260000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
BIPC,1788348,BROOKFIELD INFRASTRUCTURE CORPORATION,"",NYSE,4923,Natural Gas Transmisison & Distribution,ifrs-full,20-F,USD,1231,2025,2025-12-31,false,fail,sbc,"",reported,reported,reported,"",,true,,-6081000000.0,2.297142857142857,2000000.0,,,,0.3548387096774194,0.3105590062111801,0.026717557251908396,0.07660850599781897,true,,,3668000000.0,700000000.0,2254000000.0,1608000000.0,1606000000.0,false,false,2.404191616766467,,-1299000000.0,1680000000.0,3102000000.0,431000000.0,,,true,FAIL,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,false,PASS,false,PASS,true,5,insufficient,false,0.2482336309675901,0.2073096109530641,,,,,,false,0,0.6145038167938931,0.6083916083916084,0.006112208402284658,9.417666980983812,rising,2791000000.0,1022000000.0,1486000000.0,,,,0.15144230769230768,0.12317327766179541,0.6877323420074349,-0.046255506607929514,-0.0028534378555071975,0,,,-0.16923076923076924,1.4907407407407407,,1,true,98000000.0,,668000000.0,228000000.0,281000000.0,0.6145038167938931,1085000000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,,385000000.0,,,2551000000.0,455000000.0,192000000.0,-4682000000.0,4410000000.0,12299000000.0,1808000000.0,1317000000.0,,,,,,,,,,,,,ineligible:gate0_status,,,
TII,1791703,Titan Mining Corporation,"",NYSE,1040,Gold and Silver Ores,ifrs-full,40-F,USD,1231,2025,2025-12-31,false,fail,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,3784000.0,-449.10714285714283,-99000.0,-792000.0,0.00933509348564039,8375000.0,-1.7142857142857142,0.0015838895802692612,,,false,,-8.691739555097069,74236000.0,-28000.0,-17678000.0,12575000.0,12674000.0,false,false,2.475390625,693000.0,3784000.0,0.0,0.0,17484000.0,9109000.0,91121.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,true,FAIL,true,FAIL,,0,insufficient,true,,,,,,-8.691739555097069,,false,0,-0.23813244248073712,,,-223.48985250643355,,,,,,,,,,,,,,,,,,,,false,,,5120000.0,,,-0.23813244248073712,-28000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,48000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
BEPC,1791863,BROOKFIELD RENEWABLE CORPORATION,"",NYSE,4911,Electric Services,ifrs-full,20-F,USD,1231,2025,2025-12-31,false,fail_stale,"sbc,ni_vs_oi,tax_anomaly","",carried_forward,reported,carried_forward,intangibles,365,true,,-1220000000.0,-0.21425522833973537,-636000000.0,,,,,,0.0,,true,,,3728000000.0,-2343000000.0,,502000000.0,1138000000.0,false,false,0.917741935483871,,-406000000.0,809000000.0,5000000.0,682000000.0,,,true,FAIL,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,,NOT_EVALUABLE,false,0,insufficient,false,-0.004431110948571293,0.038455413921947734,,,,,,false,0,,,,2.086062869859181,falling,3839000000.0,-289000000.0,855000000.0,659000000.0,,,0.22031823745410037,-0.09628886659979939,0.097669256381798,-0.03741152679474216,-0.05792311697649303,0,2.1918819188191883,-0.7058823529411765,-1.6210526315789473,-1.7627118644067796,-1.2778951628315673,0,false,0.0,,1240000000.0,,,,,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,Goodwill,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,,-13000000.0,12000000.0,,2555000000.0,1244000000.0,,14840000000.0,3152000000.0,,,,,93000000.0,,,,,,,,,,,ineligible:gate0_status,,,
IMCC,1792030,IM Cannabis Corp.,"",Nasdaq,2833,Medicinal Chemicals & Botanical Products,ifrs-full,20-F,CAD,1231,2025,2025-12-31,false,fail,"","",reported,reported,reported,"",,false,,-6837000.0,-0.4013617021276596,4703000.0,4689000.0,0.00025579653212987155,-12542000.0,-0.00789157659975982,1.014067489427807,,-0.12616250388262593,true,,,54731000.0,-11750000.0,-11587000.0,4716000.0,13000.0,false,true,,14000.0,-3730000.0,1885000.0,1222000.0,2727000.0,15269000.0,,true,FAIL,true,FAIL,false,PASS,false,PASS,false,PASS,false,false,PASS,true,FAIL,false,3,insufficient,false,0.0024234952581780878,0.28062476843737083,,,,,,false,0,-0.21170817269920156,-0.5188797986154814,0.30717162591627983,0.15987792028694872,falling,53356000.0,-26334000.0,,,687000.0,,,0.03967566716523656,0.11683198303929734,-0.1392542372881356,,0,,,,,,0,false,,,,,-6905000.0,-0.21170817269920156,-11658000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,92000.0,,,8676000.0,,,209067000.0,139817000.0,39792000.0,-10595000.0,-13089000.0,,-2032000.0,2431000.0,,,,,,,,,,ineligible:gate0_status,,,
VZLA,1796073,Vizsla Silver Corp.,"",NYSE,1040,Gold and Silver Ores,ifrs-full,40-F,CAD,430,2025,2025-04-30,false,unknown,"fcf,sbc,ni_vs_oi","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,408550428.0,0.8904061484165642,,,,,-0.0,,,,false,,,,-7850997.0,,-6990576.0,,false,false,,9668464.0,408550428.0,0.0,0.0,132616939.0,,267326705.0,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,true,FAIL,,0,insufficient,true,,,,,,,,false,0,,,,0.9013926568817948,falling,,,,,,,,,,,,,,,,,,,false,,,249333.0,6669084.0,,,-7850996.0,2026-08-14,,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,AdjustmentsForSharebasedPayments,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
LEGN,1801198,Legend Biotech Corp,"",Nasdaq,2834,Pharmaceutical Preparations,ifrs-full,20-F,USD,1231,2025,2025-12-31,false,fail,"",goodwill,never_acquired,never_acquired,reported,"",,false,,1000200000.0,0.3376010781671159,-128800000.0,-193400000.0,0.06278549907668383,582800000.0,-0.05024769992922859,2.174358974358974,,,false,,-0.524629411305308,1028900000.0,-296800000.0,-136500000.0,-100200000.0,28600000.0,false,false,,64600000.0,1002100000.0,0.0,1900000.0,901900000.0,319100000.0,368641170.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,false,PASS,true,FAIL,,0,insufficient,false,1.0640628412229738,0.6883496057989664,,,-0.614865,-0.524629411305308,0.09023558869469195,false,0,-0.13266595393138303,,,0.6366624448030006,falling,882646000.0,-391306000.0,,,,,,1.0752306071857944,0.36743457911356775,0.699884522954964,,1,,-12.402264150943397,,,,0,false,,,,,,-0.13266595393138303,-282600000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,ExpenseFromSharebasedPaymentTransactionsWithEmployees,14200000.0,,,1446458000.0,,,4180655000.0,,9498000.0,,-383887000.0,1471632714.0,7419000.0,1064803000.0,,,,,,,,,,ineligible:gate0_status,,,
GFAI,1804469,"GUARDFORCE AI CO., LIMITED","",Nasdaq,7381,"Services-Detective, Guard & Armored Car Services",ifrs-full,20-F,USD,1231,2024,2024-12-31,false,fail,"","",reported,reported,reported,"",,false,,29337014.0,0.5689939603401373,-3570180.0,-5419536.0,0.05088004571884741,21892190.0,0.02095486628823379,0.8694940683179224,0.0007754618194828,-0.0147273091785753,true,,-0.4855756889605309,36347373.0,-5844700.0,-6721955.0,-3325599.0,244581.0,false,false,,1849356.0,32049827.0,411862.0,2300951.0,21936422.0,44232.0,11161053.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,true,FAIL,true,FAIL,true,0,insufficient,false,0.01588474488140057,-0.011805924882757668,,,,-0.4855756889605309,,false,0,-0.184936473950951,-0.002877337113713176,-0.18205913683723782,0.5178061220615506,falling,,,,,,,,,,,,0,,,,,,0,true,28186.0,,,,-535299.0,-0.184936473950951,-6009344.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,-125925.0,,,69898353.0,,,112337070.0,4919574.0,18014370.0,,,,,20630241.0,,,,,,,,,,ineligible:gate0_status,,,
IMTX,1809196,Immatics N.V.,"",Nasdaq,2836,"Biological Products, (No Diagnostic Substances)",ifrs-full,20-F,EUR,1231,2025,2025-12-31,false,fail,sbc,goodwill,never_acquired,never_acquired,reported,"",,false,,482517000.0,0.8991025569237504,-183184000.0,-198199000.0,,,0.010023382853917635,1.079284238748242,,,false,,-1.6199553481820617,,-196447000.0,-182016000.0,-176626000.0,6558000.0,false,false,0.5288709677419355,15015000.0,484099000.0,0.0,1582000.0,345918000.0,,122348434.0,false,PASS,false,PASS,true,FAIL,true,FAIL,,NOT_EVALUABLE,,false,PASS,true,FAIL,,0,insufficient,false,,,,,2.0585101069268545,-1.6199553481820617,-3.678465455108916,false,0,,,,-3.225965291318053,rising,,-126930000.0,,,8402000.0,,,,,,,0,,,,,,0,false,,,12400000.0,,,,-198436000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,ExpenseFromSharebasedPaymentTransactionsWithEmployees,-1989000.0,,,810308000.0,,,1188993000.0,,6170000.0,-110663000.0,-126646000.0,366851250.0,284000.0,,,,,,,,,,,ineligible:gate0_status,,,
VMAR,1813783,VISION MARINE TECHNOLOGIES INC.,"",Nasdaq,3730,Ship & Boat Building & Repairing,ifrs-full,6-K,CAD,831,2025,2025-08-31,false,fail,ni_vs_oi,goodwill,structured_absence_asc350,structured_absence_asc350,reported,"",,false,,7969805.0,0.41245260886607527,-9157768.0,-9779750.0,0.04496508092936692,5387784.0,-0.00036416372102323816,,,,false,,-11.081053520137328,13832556.0,-21651993.0,,-8930421.0,227347.0,false,false,0.318621116863387,621982.0,8451002.0,0.0,481197.0,7418779.0,2030995.0,882565.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,,NOT_EVALUABLE,true,FAIL,false,0,insufficient,false,0.23458141482539419,0.4174865297388479,,,,-11.081053520137328,,false,0,,,,0.630514639937762,falling,,,,,,,,,,,,0,,,,,,0,false,,,713534.0,,,,-21644111.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,AdjustmentsForSharebasedPayments,7882.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
CKDXF,1815620,OPTHEA LIMITED,"",OTC,2836,"Biological Products, (No Diagnostic Substances)",ifrs-full,20-F,USD,630,2025,2025-06-30,false,fail,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,-201069000.0,0.9745256187381366,-158657000.0,-164785000.0,245.12,,0.04092778281822573,1.0451265392072522,,,false,,-0.13455160950282546,25000.0,-162791000.0,-155762000.0,-158644000.0,13000.0,false,false,1.8571428571428572,6128000.0,-201069000.0,0.0,0.0,48443000.0,,1224697353.0,true,FAIL,false,PASS,true,FAIL,true,FAIL,true,FAIL,true,false,PASS,true,FAIL,,0,insufficient,false,-0.34916428586728376,-0.15796946171255588,,,-0.076195217816423,-0.13455160950282546,-0.05835639168640247,false,0,-6230.48,,,0.8506183372306343,rising,,,,,,,,,,,,0,,,,,,0,false,,,7000.0,,,-6230.48,-169738000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,-6947000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
HAFN,1815779,Hafnia Limited,"",NYSE,4700,Transportation Services,ifrs-full,20-F,USD,1231,2025,2025-06-30,false,unknown,"income_quality,fcf,sbc,ni_vs_oi,tax_anomaly",goodwill,never_acquired,never_acquired,reported,"",,true,,2300149000.0,,,,,-758531000.0,,,,,false,,,,,,,,false,false,,,2300447000.0,0.0,298000.0,268156000.0,1026687000.0,,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,,NOT_EVALUABLE,,0,insufficient,true,,,,,,,,false,0,,,,1.3342040954881222,,,,,,,,,,,,,,,,,,,,false,,,,,,,,2026-08-14,,Equity,,IntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
LYTHF,1816319,LYTUS TECHNOLOGIES HOLDINGS PTV. LTD.,"",OTC,7374,Services-Computer Processing & Data Preparation,ifrs-full,20-F,USD,331,2025,2025-03-31,false,fail,"sbc,ni_vs_oi",goodwill,never_acquired,never_acquired,reported,"",,true,,20943888.0,2.6095896852227844,-650190.0,,,3484592.0,0.1374362238265496,,,,false,,,23186534.0,829412.0,,2164425.0,2814615.0,false,false,2.2805362221375964,,22027050.0,0.0,1083162.0,4674586.0,1189994.0,5688206.0,false,PASS,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,false,PASS,,0,insufficient,false,0.12335787612050075,,,,,,,false,0,,,,1.0870174188745119,rising,,,,,,,,,,,,0,,,,,,0,false,,,1234190.0,,,,961566.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,,132154.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
AUST,1817740,Austin Gold Corp.,"",NYSE,1040,Gold and Silver Ores,ifrs-full,20-F,USD,1231,2025,2025-12-31,false,fail,sbc,"goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,8270338.0,0.9129148085299152,-1475148.0,-1709439.0,,,-0.00009283809778451163,0.9101773134136677,,,false,,-0.1272531951778586,,-1615866.0,-1775331.0,-1475148.0,0.0,false,true,0.0,234291.0,8270338.0,0.0,0.0,573159.0,,13433368.0,false,PASS,false,PASS,true,FAIL,true,FAIL,,NOT_EVALUABLE,,true,FAIL,true,FAIL,,0,insufficient,false,,,,,,-0.1272531951778586,,false,0,,,,0.7105380624376195,rising,,,,,,,,,,,,0,,,,,,0,false,,,2779.0,,,,-1615716.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,150.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
HTOO,1819794,Fusion Fuel Green PLC,"",Nasdaq,3590,Misc Industrial & Commercial Machinery & Equipment,ifrs-full,20-F,EUR,1231,2024,2024-12-31,false,fail_stale,"","",carried_forward,reported,carried_forward,intangibles,366,false,,-13367000.0,0.6029422474692302,-8290000.0,-10479000.0,1.3638629283489097,-249786000.0,-0.020064205457463884,0.7991967871485943,,,false,,-0.6176985397698476,1605000.0,-13731000.0,-17181000.0,-8279000.0,11000.0,false,true,0.004179331306990881,2189000.0,10699000.0,18990000.0,5076000.0,214000.0,250000000.0,16964586.0,true,FAIL,true,FAIL,true,FAIL,true,FAIL,true,FAIL,true,true,FAIL,true,FAIL,,0,insufficient,false,,,,,,-0.6176985397698476,,false,0,-10.70467289719626,,,0.6635156582464651,falling,,,,,,,,,,,,0,,,,,,0,false,,,2632000.0,,,-10.70467289719626,-13706000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,Goodwill,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,275000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
LSPD,1823306,LIGHTSPEED COMMERCE INC.,"",NYSE,7372,Services-Prepackaged Software,ifrs-full,40-F,USD,331,2025,2025-03-31,false,fail,"","",reported,reported,reported,"",,false,,706463000.0,0.04910401141493654,-36543000.0,-92148000.0,0.051637869070769095,,-0.011655640787312986,0.9586053013834631,0.006976986068315587,-0.5746165118598549,true,,-0.5996231798959208,1076826000.0,-667196000.0,-696007000.0,-32762000.0,3781000.0,false,false,,55605000.0,1663967000.0,797962000.0,159542000.0,558469000.0,,153676514.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,true,FAIL,true,FAIL,false,0,insufficient,false,0.2522472516007541,0.5492910102247974,,,,-0.5996231798959208,,false,0,-0.6463504781645317,-0.48415494417135707,-0.16219553399317466,0.2539507065837487,falling,,,,,,,,,,,,,,,,,,,true,7513000.0,,,,-618762000.0,-0.6463504781645317,-659509000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,Goodwill,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,7687000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
DRUG,1827401,BRIGHT MINDS BIOSCIENCES INC.,"",Nasdaq,2834,Pharmaceutical Preparations,ifrs-full,20-F,CAD,930,2024,2024-09-30,false,fail,"fcf,sbc,ni_vs_oi,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,5536343.0,0.6603217906412187,,,,,,,,,false,,,,-2801946.0,,-1850186.0,,false,false,,839771.0,5536343.0,0.0,0.0,5720092.0,,4310168.0,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,,NOT_EVALUABLE,,0,insufficient,false,,,,,,,,false,0,,,,0.8403509405200996,falling,,,,,,,,,,,,,,,,,,,false,,,73357.0,,,,,2026-08-14,,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,AdjustmentsForSharebasedPayments,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
EVAX,1828253,Evaxion A/S,"",Nasdaq,2836,"Biological Products, (No Diagnostic Substances)",ifrs-full,20-F,USD,1231,2025,2025-12-31,false,fail,"",goodwill,never_acquired,never_acquired,reported,"",,false,,78640556.0,0.8596081484364864,-6636000.0,-6943000.0,0.04078108395324123,17697000.0,0.10539756239117817,0.8346328784925277,,,false,,-0.021669355527930152,7528000.0,-7707000.0,-9234000.0,-6625000.0,11000.0,false,false,,307000.0,78640556.0,0.0,0.0,23234000.0,5537000.0,320406391.0,false,PASS,false,PASS,true,FAIL,true,FAIL,false,PASS,false,true,FAIL,false,PASS,,0,insufficient,false,,,,,-0.6796563912966551,-0.021669355527930152,0.657987035768725,false,0,-1.2266206163655686,,,0.9612561390445218,rising,,-21480000.0,,,,,,,,-0.7597402597402597,,0,,,,,,0,false,,,,,,-1.2266206163655686,-8615000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,IntangibleAssetsOtherThanGoodwill,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,-908000.0,,,55109000.0,,,30164000.0,,368000.0,-20857000.0,-22276000.0,,-796000.0,33320000.0,,,,,,,,,,ineligible:gate0_status,,,
PHVS,1830487,Pharvaris N.V.,"",Nasdaq,2834,Pharmaceutical Preparations,ifrs-full,20-F,EUR,1231,2025,2025-12-31,false,fail,sbc,"goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,271274334.0,0.7801599569519296,-137238253.0,-156288647.0,,,-0.011443692822724871,1.0114436928227248,,,false,,,,-175699397.0,-173711496.0,-137073634.0,164619.0,false,false,0.39349305490817565,19050394.0,271274334.0,0.0,0.0,291678888.0,,,false,PASS,true,FAIL,true,FAIL,true,FAIL,,NOT_EVALUABLE,,false,PASS,true,FAIL,,0,insufficient,false,,,,,,,,false,0,,,,0.865864476426689,falling,,-109730700.0,,,,,,,,,,0,,,,,,0,false,,,418353.0,,,,-173711496.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,1987901.0,,,923717918.0,,,881408839.0,,,-106622015.0,,,3108685.0,,,,,,,,,,,ineligible:gate0_status,,,
LUXE,1831907,LuxExperience B.V.,"",NYSE,5961,Retail-Catalog & Mail-Order Houses,ifrs-full,20-F,EUR,630,2025,2025-06-30,false,fail,"",intangibles,never_acquired,reported,never_acquired,"",,false,,1225872000.0,-0.05357051998477083,-34529000.0,-48816000.0,0.011318434860177282,,0.0062246090004010254,0.9850622707837167,,,false,,-0.5042975206611571,1262277000.0,569959000.0,578602000.0,-30533000.0,3996000.0,false,false,,14287000.0,1364764000.0,138892000.0,0.0,603593000.0,,96800000.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,false,PASS,true,FAIL,,0,insufficient,false,0.2243384772047874,0.22938385856604548,,,0.005271354588679265,-0.5042975206611571,-0.5095688752498363,false,0,0.4583795791256594,0.04651969912366765,0.41185988000199175,0.9263394597582214,falling,,,,,,,,,,1.9011816938359083,,0,,,,,,0,false,,,,,,0.4583795791256594,573530000.0,2026-08-14,PurchaseOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets,Equity,Goodwill,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,AdjustmentsForSharebasedPayments,3570000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
